Day,,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,,
Day,Campaign,Path - Android App Install_All conv.,Path - Corporate Inquiry – Contact_All conv.,Path - Corporate – Booking_All conv.,Path - CurrentCustomer – Booking_All conv.,Path - Email Capture (No Password)_All conv.,Path - Gift Card – Booking_All conv.,Path - NetNewCustomer – Booking_All conv.,Path - UpgradingCustomer – Booking_All conv.
3/7/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/7/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/7/2019,Google - UAC - In Home - Android,28,0,0,0,0,0,0,0
3/8/2019,Croud_Google_Non-Brand_In Home_Couples & Valentines Day,0,0,0,0,0,0,0,0
3/8/2019,Google - Brand - Core - SKAG,0,0,0,0,0,0,0,0
3/8/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Competitors,1,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Corporate - Massage,0,5,0,0,0,0,0,0
3/8/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Google Play - App,1,0,0,0,0,0,0,0
3/8/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Therapist - CA,0,0,0,0,0,0,0,0
3/8/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/8/2019,Google - UAC - In Home - Android,25,0,0,0,0,0,0,0
3/9/2019,Croud_Google_GDN_In Home_Re-engagement,0,0,0,0,0,0,0,0
3/9/2019,Croud_Google_Non-Brand_In Home_Couples & Valentines Day,0,0,0,0,0,0,0,0
3/9/2019,Google - Brand - Core - SKAG,4,0,0,0,0,0,0,0
3/9/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/9/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/9/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/9/2019,Google - UAC - In Home - Android,23,0,0,0,0,0,0,0
3/10/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/10/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Massage - Core - National,1,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/10/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/10/2019,Google - UAC - In Home - Android,37,0,0,0,0,0,0,0
3/11/2019,Google - Brand - Core - SKAG,1,1,0,0,0,0,0,0
3/11/2019,Google - Brand - Corporate - Brand,0,1,0,0,0,0,0,0
3/11/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Corporate - Competitor,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Corporate - Massage,0,3,0,0,0,0,0,0
3/11/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/11/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/11/2019,Google - UAC - In Home - Android,20,0,0,0,0,0,0,0
3/12/2019,Google - Brand - Core - SKAG,0,1,0,0,0,0,0,0
3/12/2019,Google - Brand - Corporate - Brand,0,2,0,0,0,0,0,0
3/12/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Competitors,0,2,0,0,0,0,0,0
3/12/2019,Google - Generic - Corporate - Massage,0,3,0,0,0,0,0,0
3/12/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/12/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/12/2019,Google - UAC - In Home - Android,18,0,0,0,0,0,0,0
3/13/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/13/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/13/2019,Google - Brand - Extra Tokens,2,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Corporate - Competitor,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Corporate - Massage,0,4,0,0,0,0,0,0
3/13/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Geo Keywords - Massage,1,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Google Play - App,1,0,0,0,0,0,0,0
3/13/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - In Home - Massage Memberships,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/13/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/13/2019,Google - UAC - In Home - Android,32,0,0,0,0,0,0,0
3/14/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/14/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Corporate - Massage,0,5,0,0,0,0,0,0
3/14/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/14/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/14/2019,Google - UAC - In Home - Android,26,0,0,0,0,0,0,0
3/15/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/15/2019,Google - Brand - Corporate - Brand,0,1,0,0,0,0,0,0
3/15/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,0,0
3/15/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/15/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/15/2019,Google - UAC - In Home - Android,19,0,0,0,0,0,0,0
3/16/2019,Croud_Google_Non-Brand_In Home_Couples & Valentines Day,0,0,0,0,0,0,0,0
3/16/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/16/2019,Google - Brand - Extra Tokens,2,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Corporate - Massage,0,2,0,0,0,0,0,0
3/16/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/16/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/16/2019,Google - UAC - In Home - Android,28,0,0,0,0,0,0,0
3/17/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/17/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/17/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/17/2019,Google - UAC - In Home - Android,27,0,0,0,0,0,0,0
3/18/2019,Google - Brand - Core - SKAG,1,1,0,0,0,0,0,0
3/18/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Corporate - Massage,0,3,0,0,0,0,0,0
3/18/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Google Play - App,0,1,0,0,0,0,0,0
3/18/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/18/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/18/2019,Google - UAC - In Home - Android,24,0,0,0,0,0,0,0
3/19/2019,Google - Brand - Core - SKAG,0,0,0,0,0,0,0,0
3/19/2019,Google - Brand - Extra Tokens,0,1,0,0,0,0,0,0
3/19/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/19/2019,Google - Generic - Corporate - Massage,0,4,0,0,0,0,0,0
3/19/2019,Google - Generic - DSA,0,1,0,0,0,0,0,0
3/19/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/19/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/19/2019,Google - Generic - In Home - Massage Home Modifier - National,0,1,0,0,0,0,0,0
3/19/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/19/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/19/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/19/2019,Google - UAC - In Home - Android,18,0,0,0,0,0,0,0
3/20/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/20/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Corporate - Massage,0,8,0,0,0,0,0,0
3/20/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Massage - Core - National,0,3,0,0,0,0,0,0
3/20/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/20/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/20/2019,Google - UAC - In Home - Android,26,0,0,0,0,0,0,0
3/21/2019,Google - Brand - Core - SKAG,0,0,1,0,0,0,0,0
3/21/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/21/2019,Google - Brand - Extra Tokens,0,1,0,0,0,0,1,0
3/21/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,0,0
3/21/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/21/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/21/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/21/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/21/2019,Google - Generic - Massage - Core - National,0,1,0,0,0,0,0,0
3/21/2019,Google - Generic - Massage - SKAG - National,0,1,0,0,0,0,0,0
3/21/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/21/2019,Google - UAC - In Home - Android,23,0,0,0,0,0,0,0
3/22/2019,Google - Brand - Core - SKAG,1,1,0,0,0,0,0,0
3/22/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Corporate - Massage,0,2,0,0,0,0,0,0
3/22/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,1,0,0,0,0
3/22/2019,Google - Generic - Massage - Core - National,0,1,0,0,0,0,0,0
3/22/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/22/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/22/2019,Google - UAC - In Home - Android,16,0,0,0,0,0,0,0
3/23/2019,Google - Brand - Core - SKAG,0,0,0,1,0,0,0,1
3/23/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,0,0
3/23/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Geo Keywords - Massage,1,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/23/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/23/2019,Google - UAC - In Home - Android,24,0,0,0,0,0,0,0
3/24/2019,Google - Brand - Core - SKAG,0,0,0,0,0,0,0,0
3/24/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - In Home - Massage Home Modifier - National,0,1,0,0,0,0,0,0
3/24/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/24/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/24/2019,Google - UAC - In Home - Android,24,0,0,0,0,0,0,0
3/25/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/25/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/25/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Corporate - Massage,0,2,0,0,0,0,0,0
3/25/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/25/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/25/2019,Google - UAC - In Home - Android,20,0,0,0,0,0,0,0
3/26/2019,Google - Brand - Core - SKAG,2,1,0,0,0,0,0,0
3/26/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Competitors,0,1,0,0,0,0,0,0
3/26/2019,Google - Generic - Corporate - Massage,0,4,0,0,0,0,0,0
3/26/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/26/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/26/2019,Google - UAC - In Home - Android,14,0,0,0,0,0,0,0
3/27/2019,Google - Brand - Core - SKAG,1,1,0,0,0,0,0,0
3/27/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Corporate - Massage,0,8,0,0,0,0,0,0
3/27/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Geo Keywords - Massage,0,0,0,1,0,0,0,0
3/27/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Massage - Core - National,0,1,0,0,0,0,0,0
3/27/2019,Google - Generic - Massage - SKAG - National,1,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/27/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/27/2019,Google - UAC - In Home - Android,30,0,0,0,0,0,0,0
3/28/2019,Google - Brand - Core - SKAG,1,0,0,1,0,0,0,0
3/28/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/28/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Corporate - Massage,0,4,0,0,0,0,0,0
3/28/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Massage - Core - National,0,1,0,0,0,0,0,0
3/28/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/28/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,1
3/28/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/28/2019,Google - UAC - In Home - Android,24,0,0,0,0,0,0,0
3/29/2019,Google - Brand - Core - SKAG,2,0,0,1,0,0,0,1
3/29/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
3/29/2019,Google - Brand - Extra Tokens,1,1,0,1,0,0,0,1
3/29/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - Corporate - Massage,0,3,0,0,0,0,0,0
3/29/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,1,0,1,0
3/29/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - Massage - Core - National,0,0,1,0,0,0,0,0
3/29/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/29/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/29/2019,Google - UAC - In Home - Android,21,0,0,0,0,0,0,0
3/30/2019,Google - Brand - Core - SKAG,0,0,0,1,0,0,0,0
3/30/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Geo Keywords - Massage,1,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/30/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
3/30/2019,Google - UAC - In Home - Android,31,0,0,0,0,0,0,0
3/31/2019,Google - Brand - Core - SKAG,1,0,0,0,0,0,0,0
3/31/2019,Google - Brand - Extra Tokens,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Corporate - Massage,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,1,0,0,0
3/31/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - In Home - Competitors Reme,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,1,0
3/31/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
3/31/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
3/31/2019,Google - UAC - In Home - Android,36,0,0,0,0,0,0,0
4/1/2019,Google - Brand - Core - SKAG,0,1,0,0,0,0,0,0
4/1/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
4/1/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Corporate - Massage,0,2,0,0,0,0,0,0
4/1/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,0,0,1,1
4/1/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Massage - Core - National,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
4/1/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
4/1/2019,Google - UAC - In Home - Android,18,0,0,0,0,0,0,0
4/2/2019,Google - Brand - Core - SKAG,0,0,0,4,0,0,0,0
4/2/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
4/2/2019,Google - Brand - Extra Tokens,1,0,0,0,0,0,0,0
4/2/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
4/2/2019,Google - Generic - Corporate - Massage,0,3,0,0,0,0,0,0
4/2/2019,Google - Generic - DSA,0,0,0,0,0,0,0,0
