,# ----------------------------------------,,,,,,,,
,# www.zeel.com,,,,,,,,
,# New Custom Report,,,,,,,,
,# 20190726-20190824,,,,,,,,
,# ----------------------------------------,,,,,,,,
,,,,,,,,,
Index,Age,Affinity Category (reach),Gender,Region,Device Category,Sessions,Avg. Session Duration,Pages / Session,All 5 Flow Conversions
5530,25-34,Lifestyles & Hobbies/Green Living Enthusiasts,female,Oregon,desktop,46,0:03:55,5.41,1
5531,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,female,Illinois,mobile,46,0:02:35,3.43,1
5532,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,female,Pennsylvania,desktop,46,0:01:38,4.78,0
5533,25-34,Lifestyles & Hobbies/Shutterbugs,female,Pennsylvania,desktop,46,0:02:33,5.52,0
5534,25-34,Lifestyles & Hobbies/Thrill Seekers,male,Pennsylvania,desktop,46,0:01:51,4.67,2
5535,25-34,Media & Entertainment/Book Lovers,female,Washington,desktop,46,0:03:54,6.2,5
5536,25-34,Media & Entertainment/Movie Lovers,male,Georgia,desktop,46,0:01:56,3.83,0
5537,25-34,Media & Entertainment/Movie Lovers/Family Movie Fans,female,Colorado,mobile,46,0:01:28,2.61,1
5538,25-34,Media & Entertainment/Music Lovers,female,(not set),mobile,46,0:00:52,1.46,0
5539,25-34,Media & Entertainment/Music Lovers,female,Ohio,mobile,46,0:01:05,3.65,0
5540,25-34,Media & Entertainment/Music Lovers/Pop Music Fans,female,Illinois,mobile,46,0:01:23,2.74,0
5541,25-34,Media & Entertainment/TV Lovers,male,Illinois,mobile,46,0:01:20,4.15,2
5542,25-34,News & Politics/Avid News Readers/Avid Business News Readers,male,Pennsylvania,desktop,46,0:01:51,4.8,0
5543,25-34,Shoppers/Shopaholics,female,Arizona,desktop,46,0:02:06,4.52,0
5544,25-34,Shoppers/Shoppers by Store Type/Convenience Store Shoppers,female,Florida,mobile,46,0:01:11,3.67,0
5545,25-34,Shoppers/Shoppers by Store Type/Convenience Store Shoppers,male,Illinois,desktop,46,0:03:06,4.59,0
5546,25-34,Shoppers/Shoppers by Store Type/Department Store Shoppers,female,Nevada,mobile,46,0:05:57,4.91,2
5547,25-34,Shoppers/Shoppers by Store Type/Department Store Shoppers,male,New Jersey,mobile,46,0:02:37,5.02,4
5548,25-34,Shoppers/Value Shoppers,male,Metro Manila,mobile,46,0:00:04,1.07,0
5549,25-34,Sports & Fitness/Health & Fitness Buffs,female,District of Columbia,mobile,46,0:04:23,6.2,6
5550,25-34,Sports & Fitness/Health & Fitness Buffs,female,Oregon,desktop,46,0:03:52,4.67,2
5551,25-34,Sports & Fitness/Health & Fitness Buffs,female,Virginia,desktop,46,0:03:12,4.5,6
5552,25-34,Sports & Fitness/Health & Fitness Buffs,male,District of Columbia,desktop,46,0:02:19,6.13,2
5553,25-34,Sports & Fitness/Health & Fitness Buffs,male,District of Columbia,mobile,46,0:02:14,4.13,2
5554,25-34,Sports & Fitness/Health & Fitness Buffs,male,Massachusetts,mobile,46,0:02:14,3.61,1
5555,25-34,Sports & Fitness/Sports Fans,female,Colorado,mobile,46,0:01:50,4.98,2
5556,25-34,Sports & Fitness/Sports Fans/Basketball Fans,male,New Jersey,mobile,46,0:01:24,4.04,2
5557,25-34,Sports & Fitness/Sports Fans/Basketball Fans,male,Texas,desktop,46,0:02:56,6.59,2
5558,25-34,Travel/Travel Buffs,female,Ohio,mobile,46,0:01:00,2.96,0
5559,25-34,Vehicles & Transportation/Auto Enthusiasts/Motorcycle Enthusiasts,male,California,mobile,46,0:02:56,4.83,1
5560,25-34,Vehicles & Transportation/Auto Enthusiasts/Motorcycle Enthusiasts,male,New York,desktop,46,0:04:32,4.98,1
5561,35-44,Banking & Finance/Avid Investors,male,Ohio,mobile,46,0:01:02,3.48,1
5562,35-44,Food & Dining/Coffee Shop Regulars,female,Pennsylvania,desktop,46,0:02:27,5.17,0
5563,35-44,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,female,Massachusetts,mobile,46,0:00:47,3.28,0
5564,35-44,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,female,New Jersey,mobile,46,0:00:37,2.17,0
5565,35-44,Food & Dining/Fast Food Cravers,male,New Jersey,mobile,46,0:01:06,3.65,1
5566,35-44,Food & Dining/Foodies,female,Maryland,mobile,46,0:02:04,4.67,1
5567,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,male,New Jersey,desktop,46,0:02:59,6.3,3
5568,35-44,Home & Garden/Home Decor Enthusiasts,female,Pennsylvania,desktop,46,0:04:25,6.61,0
5569,35-44,Lifestyles & Hobbies/Fashionistas,female,Georgia,desktop,46,0:04:43,7.85,6
5570,35-44,Lifestyles & Hobbies/Fashionistas,female,New Jersey,desktop,46,0:02:57,4.85,1
5571,35-44,Lifestyles & Hobbies/Fashionistas,female,Ohio,mobile,46,0:00:50,3.48,0
5572,35-44,Lifestyles & Hobbies/Frequently Attends Live Events,female,Illinois,mobile,46,0:01:38,3.28,2
5573,35-44,Lifestyles & Hobbies/Green Living Enthusiasts,male,Colorado,mobile,46,0:00:58,2.96,0
5574,35-44,Lifestyles & Hobbies/Pet Lovers,female,Michigan,mobile,46,0:02:32,4.93,0
5575,35-44,Lifestyles & Hobbies/Pet Lovers,male,Michigan,mobile,46,0:02:27,4.52,0
5576,35-44,Lifestyles & Hobbies/Shutterbugs,male,District of Columbia,mobile,46,0:01:59,4.7,0
5577,35-44,Media & Entertainment/Book Lovers,female,Illinois,desktop,46,0:02:28,5.54,1
5578,35-44,Media & Entertainment/Light TV Viewers,female,New Jersey,mobile,46,0:02:22,3.26,0
5579,35-44,Media & Entertainment/Light TV Viewers,male,Florida,mobile,46,0:01:15,2.67,0
5580,35-44,Media & Entertainment/Movie Lovers,male,Arizona,desktop,46,0:01:34,4.3,0
5581,35-44,Media & Entertainment/Movie Lovers,male,Pennsylvania,mobile,46,0:00:32,2.54,0
5582,35-44,Media & Entertainment/Movie Lovers,male,Virginia,desktop,46,0:02:16,4.65,3
5583,35-44,Media & Entertainment/Movie Lovers/Comedy Movie Fans,female,New York,mobile,46,0:01:15,3.72,0
5584,35-44,Media & Entertainment/Movie Lovers/Family Movie Fans,male,Texas,mobile,46,0:01:09,3.65,0
5585,35-44,Media & Entertainment/Music Lovers,female,Washington,mobile,46,0:02:23,4.63,1
5586,35-44,Media & Entertainment/TV Lovers,female,Texas,desktop,46,0:04:58,7.57,6
5587,35-44,Media & Entertainment/TV Lovers/TV Comedy Fans,female,Texas,mobile,46,0:01:01,2.46,0
5588,35-44,News & Politics/Avid News Readers,female,Florida,mobile,46,0:01:12,3.11,2
5589,35-44,News & Politics/Avid News Readers,female,New Jersey,mobile,46,0:01:06,2.43,0
5590,35-44,News & Politics/Avid News Readers/Avid Political News Readers,male,New Jersey,mobile,46,0:01:09,4.11,2
5591,35-44,News & Politics/Avid News Readers/Entertainment News Enthusiasts,male,Illinois,mobile,46,0:01:52,3.5,2
5592,35-44,Shoppers/Luxury Shoppers,female,Texas,desktop,46,0:03:45,5.93,7
5593,35-44,Shoppers/Luxury Shoppers,male,North Carolina,mobile,46,0:01:12,3.78,2
5594,35-44,Shoppers/Luxury Shoppers,male,Washington,mobile,46,0:01:38,3.09,0
5595,35-44,Shoppers/Shopaholics,female,Maryland,mobile,46,0:01:51,5.37,1
5596,35-44,Shoppers/Shopaholics,female,Ohio,mobile,46,0:01:09,4.13,1
5597,35-44,Shoppers/Shoppers by Store Type/Department Store Shoppers,female,Maryland,mobile,46,0:01:49,5.04,1
5598,35-44,Sports & Fitness/Sports Fans,male,Minnesota,mobile,46,0:01:31,2.98,0
5599,35-44,Sports & Fitness/Sports Fans,male,Pennsylvania,desktop,46,0:01:10,4.8,0
5600,35-44,Sports & Fitness/Sports Fans/Baseball Fans,male,Texas,desktop,46,0:02:52,7.07,7
5601,35-44,Technology/Mobile Enthusiasts,male,District of Columbia,mobile,46,0:02:02,4.87,0
5602,35-44,Technology/Social Media Enthusiasts,male,New York,mobile,46,0:01:11,2.48,1
5603,35-44,Travel/Business Travelers,female,Illinois,mobile,46,0:01:29,2.91,1
5604,35-44,Travel/Business Travelers,male,District of Columbia,mobile,46,0:02:48,5.63,0
5605,35-44,Travel/Travel Buffs,male,Massachusetts,mobile,46,0:03:58,4.09,3
5606,45-54,Banking & Finance/Avid Investors,female,Colorado,mobile,46,0:02:00,2.26,0
5607,45-54,Banking & Finance/Avid Investors,female,Florida,mobile,46,0:00:53,3.48,0
5608,45-54,Banking & Finance/Avid Investors,female,North Carolina,mobile,46,0:01:25,4.52,0
5609,45-54,Banking & Finance/Avid Investors,male,Pennsylvania,mobile,46,0:01:24,4.43,1
5610,45-54,Banking & Finance/Avid Investors,male,Virginia,mobile,46,0:02:41,4.59,1
5611,45-54,Food & Dining/Coffee Shop Regulars,female,Colorado,mobile,46,0:02:08,2.28,0
5612,45-54,Food & Dining/Coffee Shop Regulars,male,New Jersey,mobile,46,0:00:51,2.61,0
5613,45-54,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,male,Illinois,mobile,46,0:01:56,4.59,1
5614,45-54,Home & Garden/Do-It-Yourselfers,male,Ohio,mobile,46,0:01:15,2.91,1
5615,45-54,Lifestyles & Hobbies/Business Professionals,female,Illinois,mobile,46,0:02:35,4.04,0
5616,45-54,Lifestyles & Hobbies/Family-Focused,female,Florida,desktop,46,0:03:02,5.59,4
5617,45-54,Lifestyles & Hobbies/Fashionistas,female,Florida,desktop,46,0:02:50,4.04,2
5618,45-54,Lifestyles & Hobbies/Green Living Enthusiasts,male,Texas,desktop,46,0:02:46,4.72,3
5619,45-54,Media & Entertainment/Comics & Animation Fans,female,Florida,mobile,46,0:00:53,3.15,1
5620,45-54,Media & Entertainment/Movie Lovers,female,New Jersey,mobile,46,0:00:58,2.7,0
5621,45-54,Media & Entertainment/Music Lovers,female,Colorado,mobile,46,0:02:25,2.65,0
5622,45-54,Media & Entertainment/Music Lovers/Rock Music Fans,female,California,mobile,46,0:01:39,3.67,0
5623,45-54,Media & Entertainment/TV Lovers,female,Florida,desktop,46,0:01:28,3.74,2
5624,45-54,Media & Entertainment/TV Lovers/TV Drama Fans,female,Florida,mobile,46,0:00:39,2.28,1
5625,45-54,News & Politics/Avid News Readers,male,Ohio,mobile,46,0:00:53,2.98,0
5626,45-54,News & Politics/Avid News Readers/Entertainment News Enthusiasts,female,Florida,mobile,46,0:00:48,3.15,1
5627,45-54,Shoppers/Bargain Hunters,female,Florida,desktop,46,0:02:55,5.33,4
5628,45-54,Shoppers/Shopaholics,female,New Jersey,mobile,46,0:01:23,1.89,0
5629,45-54,Shoppers/Value Shoppers,male,Virginia,mobile,46,0:02:32,4.26,2
5630,45-54,Sports & Fitness/Sports Fans/Tennis Enthusiasts,male,California,desktop,46,0:01:06,5,0
5631,45-54,Sports & Fitness/Sports Fans/Tennis Enthusiasts,male,California,mobile,46,0:01:21,2.54,1
5632,45-54,Technology/Mobile Enthusiasts,female,North Carolina,mobile,46,0:01:39,4.63,1
5633,45-54,Technology/Technophiles,male,Ohio,mobile,46,0:01:09,3.26,1
5634,45-54,Travel/Travel Buffs/Luxury Travelers,female,Texas,mobile,46,0:01:47,5.85,0
5635,55-64,Beauty & Wellness/Frequently Visits Salons,female,Texas,desktop,46,0:02:54,5.52,2
5636,55-64,Beauty & Wellness/Frequently Visits Salons,male,Colorado,mobile,46,0:01:04,2.89,1
5637,55-64,Beauty & Wellness/Frequently Visits Salons,male,Washington,mobile,46,0:01:07,3.41,3
5638,55-64,Food & Dining/Coffee Shop Regulars,female,Texas,mobile,46,0:02:16,3.09,0
5639,55-64,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,New York,desktop,46,0:05:28,4.43,3
5640,55-64,Home & Garden/Do-It-Yourselfers,male,Washington,mobile,46,0:01:19,3.2,1
5641,55-64,Lifestyles & Hobbies/Frequently Attends Live Events,male,Florida,desktop,46,0:04:21,4.91,5
5642,55-64,Lifestyles & Hobbies/Green Living Enthusiasts,male,Florida,desktop,46,0:03:26,4.02,3
5643,55-64,Lifestyles & Hobbies/Pet Lovers,male,Illinois,mobile,46,0:01:30,2.33,0
5644,55-64,Lifestyles & Hobbies/Shutterbugs,male,New Jersey,desktop,46,0:04:10,3.35,0
5645,55-64,Media & Entertainment/Comics & Animation Fans,male,New York,mobile,46,0:02:09,3.57,1
5646,55-64,Media & Entertainment/Movie Lovers,male,Florida,desktop,46,0:03:53,4.52,5
5647,55-64,Media & Entertainment/Movie Lovers,male,New York,desktop,46,0:01:45,4.35,2
5648,55-64,Shoppers/Bargain Hunters,male,California,desktop,46,0:12:52,8.04,2
5649,55-64,Shoppers/Luxury Shoppers,male,New Jersey,desktop,46,0:03:45,3.15,0
5650,55-64,Sports & Fitness/Sports Fans,male,Illinois,desktop,46,0:01:05,2.37,3
5651,55-64,Sports & Fitness/Sports Fans/Basketball Fans,male,California,mobile,46,0:01:42,2.59,0
5652,55-64,Sports & Fitness/Sports Fans/Basketball Fans,male,Texas,mobile,46,0:01:36,2.89,0
5653,55-64,Travel/Business Travelers,female,California,mobile,46,0:02:49,3.61,1
5654,55-64,Travel/Business Travelers,female,New York,mobile,46,0:01:32,2.7,1
5655,65+,Lifestyles & Hobbies/Frequently Attends Live Events,male,New York,mobile,46,0:01:38,2.67,0
5656,65+,Lifestyles & Hobbies/Pet Lovers,female,Florida,mobile,46,0:01:44,2.5,2
5657,65+,Lifestyles & Hobbies/Shutterbugs,male,California,mobile,46,0:01:10,2.8,0
5658,65+,Media & Entertainment/Book Lovers,male,New York,desktop,46,0:01:49,4.11,1
5659,65+,Media & Entertainment/Movie Lovers,male,California,desktop,46,0:02:45,4.07,2
5660,65+,News & Politics/Avid News Readers/Avid Business News Readers,male,Texas,desktop,46,0:02:16,3.17,3
5661,65+,Shoppers/Luxury Shoppers,male,Florida,mobile,46,0:00:57,2.93,0
5662,65+,Shoppers/Value Shoppers,male,New York,mobile,46,0:02:34,3.02,1
5663,18-24,Food & Dining/Coffee Shop Regulars,female,Massachusetts,desktop,45,0:04:17,4.44,1
5664,18-24,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,female,New York,desktop,45,0:02:35,5.78,0
5665,18-24,Lifestyles & Hobbies/Frequently Attends Live Events,female,California,mobile,45,0:01:09,3.07,0
5666,18-24,Lifestyles & Hobbies/Outdoor Enthusiasts,female,California,mobile,45,0:02:15,3.47,0
5667,18-24,Media & Entertainment/Gamers,male,Texas,mobile,45,0:01:30,2.96,1
5668,18-24,Media & Entertainment/Movie Lovers,female,District of Columbia,desktop,45,0:08:36,4.11,1
5669,18-24,Media & Entertainment/Movie Lovers,male,Texas,desktop,45,0:01:53,4.87,3
5670,18-24,Media & Entertainment/Music Lovers,female,Texas,desktop,45,0:05:08,7.04,4
5671,18-24,Media & Entertainment/Music Lovers/World Music Fans,female,New York,desktop,45,0:02:05,3.27,0
5672,18-24,Media & Entertainment/TV Lovers,female,California,mobile,45,0:01:32,3.02,0
5673,18-24,Shoppers/Bargain Hunters,female,Illinois,desktop,45,0:04:23,7.42,3
5674,18-24,Shoppers/Shopaholics,female,Illinois,desktop,45,0:03:30,6.44,2
5675,18-24,Sports & Fitness/Sports Fans/Soccer Fans,male,New York,desktop,45,0:02:05,4.27,1
5676,18-24,Vehicles & Transportation/Auto Enthusiasts,male,Illinois,desktop,45,0:01:48,4.76,0
5677,25-34,Beauty & Wellness/Frequently Visits Salons,female,Colorado,mobile,45,0:01:18,3,1
5678,25-34,Beauty & Wellness/Frequently Visits Salons,male,District of Columbia,mobile,45,0:01:50,4.22,3
5679,25-34,Beauty & Wellness/Frequently Visits Salons,male,Washington,mobile,45,0:01:07,3.87,1
5680,25-34,Food & Dining/Coffee Shop Regulars,female,(not set),mobile,45,0:00:05,1.2,0
5681,25-34,Food & Dining/Cooking Enthusiasts,male,Texas,desktop,45,0:05:54,7.22,2
5682,25-34,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,female,Pennsylvania,desktop,45,0:02:04,5.87,0
5683,25-34,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,male,Illinois,desktop,45,0:03:19,7.18,0
5684,25-34,Food & Dining/Fast Food Cravers,male,Michigan,mobile,45,0:00:46,3.36,1
5685,25-34,Food & Dining/Foodies,female,Minnesota,desktop,45,0:03:33,5.2,1
5686,25-34,Food & Dining/Foodies,male,Virginia,mobile,45,0:01:35,2.62,2
5687,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,Pennsylvania,mobile,45,0:00:54,3.49,3
5688,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,male,District of Columbia,desktop,45,0:02:03,6.13,1
5689,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,male,Pennsylvania,mobile,45,0:01:12,3.71,2
5690,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,male,New Jersey,desktop,45,0:01:58,4.73,0
5691,25-34,Home & Garden/Home Decor Enthusiasts,female,Tennessee,mobile,45,0:00:36,2.91,1
5692,25-34,Lifestyles & Hobbies/Art & Theater Aficionados,female,Ohio,mobile,45,0:00:26,2.36,0
5693,25-34,Lifestyles & Hobbies/Business Professionals,female,District of Columbia,mobile,45,0:04:43,6.02,5
5694,25-34,Lifestyles & Hobbies/Business Professionals,female,Washington,desktop,45,0:04:15,5.16,2
5695,25-34,Lifestyles & Hobbies/Family-Focused,female,Virginia,desktop,45,0:04:27,5.11,7
5696,25-34,Lifestyles & Hobbies/Fashionistas,female,Ohio,desktop,45,0:02:41,4.51,2
5697,25-34,Lifestyles & Hobbies/Fashionistas,female,Oregon,desktop,45,0:02:50,3.6,1
5698,25-34,Lifestyles & Hobbies/Fashionistas,female,Tennessee,mobile,45,0:00:33,2.82,1
5699,25-34,Lifestyles & Hobbies/Frequently Attends Live Events,female,District of Columbia,mobile,45,0:03:59,5.87,3
5700,25-34,Lifestyles & Hobbies/Frequently Attends Live Events,female,Maryland,desktop,45,0:03:21,3.24,1
5701,25-34,Lifestyles & Hobbies/Green Living Enthusiasts,male,Washington,desktop,45,0:02:30,5.49,3
5702,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,male,New Jersey,desktop,45,0:02:42,4.24,1
5703,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,male,Washington,mobile,45,0:02:21,3.13,0
5704,25-34,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Florida,mobile,45,0:01:44,4.04,0
5705,25-34,Lifestyles & Hobbies/Thrill Seekers,female,New York,desktop,45,0:05:32,5.96,2
5706,25-34,Media & Entertainment/Light TV Viewers,female,(not set),mobile,45,0:00:36,1.22,0
5707,25-34,Media & Entertainment/Music Lovers,female,Massachusetts,mobile,45,0:01:08,3.64,1
5708,25-34,Media & Entertainment/Music Lovers,female,New Jersey,desktop,45,0:04:59,8.6,4
5709,25-34,Media & Entertainment/Music Lovers,male,Arizona,mobile,45,0:01:35,3.47,1
5710,25-34,Media & Entertainment/Music Lovers,male,Washington,desktop,45,0:02:10,4.36,1
5711,25-34,Media & Entertainment/Music Lovers/Pop Music Fans,female,New Jersey,mobile,45,0:02:42,3.36,0
5712,25-34,Media & Entertainment/Music Lovers/Pop Music Fans,male,Texas,desktop,45,0:01:50,3.27,0
5713,25-34,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,male,Florida,mobile,45,0:02:41,4.24,0
5714,25-34,Media & Entertainment/TV Lovers,female,Arizona,mobile,45,0:01:35,3.51,0
5715,25-34,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",female,Colorado,desktop,45,0:09:47,5.36,0
5716,25-34,Media & Entertainment/TV Lovers/TV Comedy Fans,female,Texas,desktop,45,0:01:37,3.33,1
5717,25-34,Media & Entertainment/TV Lovers/TV Drama Fans,female,Florida,desktop,45,0:09:36,6.98,0
5718,25-34,Media & Entertainment/TV Lovers/TV Drama Fans,male,Texas,mobile,45,0:02:07,3.67,4
5719,25-34,News & Politics/Avid News Readers,male,Maharashtra,mobile,45,0:00:26,1.69,0
5720,25-34,News & Politics/Avid News Readers/Avid Business News Readers,male,Texas,desktop,45,0:05:29,6.76,3
5721,25-34,Shoppers/Shopaholics,female,Ontario,mobile,45,0:00:15,1.53,0
5722,25-34,Shoppers/Shopaholics,female,Missouri,mobile,45,0:01:23,3.33,0
5723,25-34,Shoppers/Shopaholics,female,Tennessee,mobile,45,0:00:38,3.27,1
5724,25-34,Sports & Fitness/Health & Fitness Buffs,male,North Carolina,mobile,45,0:02:49,4.47,0
5725,25-34,Sports & Fitness/Sports Fans/Golf Enthusiasts,male,Illinois,desktop,45,0:02:44,5.6,0
5726,25-34,Sports & Fitness/Sports Fans/Hockey Fans,male,California,desktop,45,0:01:03,4.11,1
5727,25-34,Technology/Mobile Enthusiasts,male,Washington,mobile,45,0:01:05,2.62,0
5728,25-34,Technology/Technophiles,female,Michigan,mobile,45,0:01:15,5.44,3
5729,25-34,Travel/Business Travelers,male,Georgia,mobile,45,0:02:45,4.93,2
5730,25-34,Travel/Travel Buffs,female,Nevada,mobile,45,0:06:33,6,2
5731,35-44,Beauty & Wellness/Beauty Mavens,female,Maryland,mobile,45,0:01:50,4.98,0
5732,35-44,Food & Dining/Coffee Shop Regulars,male,District of Columbia,mobile,45,0:01:57,4.22,1
5733,35-44,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,male,Florida,desktop,45,0:05:15,4.4,1
5734,35-44,Food & Dining/Fast Food Cravers,male,North Carolina,mobile,45,0:00:41,2.49,0
5735,35-44,Food & Dining/Foodies,female,New Jersey,desktop,45,0:02:33,4.8,1
5736,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,female,New York,mobile,45,0:01:36,3.36,2
5737,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,male,Colorado,mobile,45,0:01:29,3.76,0
5738,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,female,Florida,desktop,45,0:04:45,3.89,0
5739,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,male,Massachusetts,mobile,45,0:03:32,4.2,3
5740,35-44,Lifestyles & Hobbies/Business Professionals,male,Utah,mobile,45,0:01:21,4.2,1
5741,35-44,Lifestyles & Hobbies/Pet Lovers,male,Florida,desktop,45,0:03:11,5.16,2
5742,35-44,Lifestyles & Hobbies/Shutterbugs,female,Florida,desktop,45,0:02:15,4.49,1
5743,35-44,Media & Entertainment/Book Lovers,female,Virginia,desktop,45,0:10:20,4.27,0
5744,35-44,Media & Entertainment/Movie Lovers,female,North Carolina,desktop,45,0:03:32,4.04,0
5745,35-44,Media & Entertainment/Movie Lovers/Sci-Fi & Fantasy Movie Fans,female,New York,mobile,45,0:00:48,3.36,1
5746,35-44,Media & Entertainment/Music Lovers,female,Pennsylvania,mobile,45,0:00:35,2.53,0
5747,35-44,Media & Entertainment/Music Lovers/Metalheads,male,California,mobile,45,0:00:52,2.22,0
5748,35-44,Media & Entertainment/TV Lovers,female,North Carolina,mobile,45,0:01:10,4.36,1
5749,35-44,News & Politics/Avid News Readers,female,Colorado,desktop,45,0:04:32,4.38,0
5750,35-44,News & Politics/Avid News Readers,male,North Carolina,mobile,45,0:01:09,3.98,2
5751,35-44,Shoppers/Bargain Hunters,female,Illinois,desktop,45,0:03:20,5.82,1
5752,35-44,Shoppers/Bargain Hunters,female,Massachusetts,desktop,45,0:02:40,4.07,1
5753,35-44,Shoppers/Value Shoppers,female,District of Columbia,mobile,45,0:03:30,4.47,2
5754,35-44,Shoppers/Value Shoppers,male,Arizona,desktop,45,0:01:33,4.47,0
5755,35-44,Sports & Fitness/Sports Fans,female,Florida,mobile,45,0:01:44,4.51,0
5756,35-44,Technology/Mobile Enthusiasts,female,Colorado,mobile,45,0:00:59,3,0
5757,35-44,Technology/Mobile Enthusiasts,female,Illinois,mobile,45,0:01:14,3.47,0
5758,35-44,Technology/Technophiles,female,Maryland,mobile,45,0:01:43,4.89,0
5759,35-44,Technology/Technophiles,male,Arizona,mobile,45,0:02:12,3.33,1
5760,35-44,Travel/Travel Buffs,male,Colorado,desktop,45,0:02:07,5.04,1
5761,35-44,Vehicles & Transportation/Auto Enthusiasts,male,North Carolina,mobile,45,0:00:53,3.87,0
5762,45-54,Banking & Finance/Avid Investors,female,Florida,desktop,45,0:02:47,4.6,3
5763,45-54,Banking & Finance/Avid Investors,male,Colorado,desktop,45,0:03:05,5.27,5
5764,45-54,Food & Dining/Coffee Shop Regulars,male,Texas,desktop,45,0:03:07,6.04,4
5765,45-54,Home & Garden/Do-It-Yourselfers,female,Texas,mobile,45,0:00:48,2.76,0
5766,45-54,Home & Garden/Home Decor Enthusiasts,female,Illinois,desktop,45,0:01:52,3.56,1
5767,45-54,Lifestyles & Hobbies/Frequently Attends Live Events,male,New Jersey,mobile,45,0:00:38,2.6,1
5768,45-54,Lifestyles & Hobbies/Pet Lovers,female,Connecticut,mobile,45,0:02:07,2.8,0
5769,45-54,Lifestyles & Hobbies/Pet Lovers,female,Pennsylvania,mobile,45,0:01:00,2.31,0
5770,45-54,Lifestyles & Hobbies/Thrill Seekers,male,Colorado,mobile,45,0:00:38,2.31,1
5771,45-54,Media & Entertainment/Movie Lovers,male,Colorado,mobile,45,0:01:26,3.29,2
5772,45-54,Media & Entertainment/Music Lovers/Rock Music Fans,female,New York,mobile,45,0:00:24,1.93,0
5773,45-54,Media & Entertainment/TV Lovers,male,Georgia,mobile,45,0:02:38,4.84,2
5774,45-54,Media & Entertainment/TV Lovers,male,Illinois,mobile,45,0:02:19,4.27,1
5775,45-54,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",female,Texas,desktop,45,0:02:25,4.6,3
5776,45-54,News & Politics/Avid News Readers,female,Illinois,mobile,45,0:02:35,3.96,0
5777,45-54,News & Politics/Avid News Readers,male,Illinois,desktop,45,0:01:49,3.4,0
5778,45-54,News & Politics/Avid News Readers/Avid Political News Readers,male,Colorado,mobile,45,0:01:24,3.22,2
5779,45-54,News & Politics/Avid News Readers/Avid Political News Readers,male,Texas,desktop,45,0:01:33,3.82,1
5780,45-54,News & Politics/Avid News Readers/Entertainment News Enthusiasts,female,North Carolina,mobile,45,0:01:36,4.22,1
5781,45-54,Shoppers/Value Shoppers,male,Nevada,mobile,45,0:02:51,4.24,1
5782,45-54,Sports & Fitness/Sports Fans,male,Illinois,desktop,45,0:01:46,4.4,0
5783,45-54,Sports & Fitness/Sports Fans,male,Virginia,mobile,45,0:02:50,5.73,2
5784,45-54,Sports & Fitness/Sports Fans/American Football Fans,male,New York,desktop,45,0:03:12,6.2,5
5785,45-54,Sports & Fitness/Sports Fans/Fight & Wrestling Fans,male,California,desktop,45,0:02:07,5.8,0
5786,45-54,Sports & Fitness/Sports Fans/Racquetball Enthusiasts,male,California,mobile,45,0:01:22,2.58,1
5787,45-54,Travel/Business Travelers,male,Georgia,mobile,45,0:02:08,3.56,0
5788,45-54,Travel/Travel Buffs,female,Illinois,desktop,45,0:01:24,3.69,1
5789,45-54,Vehicles & Transportation/Auto Enthusiasts,male,Pennsylvania,mobile,45,0:02:11,4.6,0
5790,55-64,Banking & Finance/Avid Investors,female,Florida,desktop,45,0:01:25,3.62,2
5791,55-64,Home & Garden/Do-It-Yourselfers,female,California,desktop,45,0:02:40,5.33,2
5792,55-64,Lifestyles & Hobbies/Outdoor Enthusiasts,female,New York,mobile,45,0:00:26,1.78,0
5793,55-64,Lifestyles & Hobbies/Shutterbugs,female,Florida,mobile,45,0:01:50,3.58,0
